wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,2236511,346,0,1831,-0.704,0.033,0.887,-205.20,-77.68,-45.90,R
,2236521,346,0,1424,-0.757,0.061,0.859,-199.37,-86.09,-37.56,R
,2236531,342,0,1424,-0.703,0.037,0.905,-192.20,-84.05,-29.30,R
,2236541,353,0,1611,-0.720,0.038,0.917,-188.64,-84.08,-18.46,R
,2236551,340,0,2131,-0.710,0.026,0.972,-186.36,-82.32,-5.73,R
,2236561,336,0,2359,-0.676,-0.033,1.022,-173.62,-80.26,1.28,R
,2236571,349,0,2928,-0.648,-0.092,1.049,-156.76,-79.71,8.04,R
,2236581,348,0,2479,-0.613,-0.140,1.080,-134.21,-76.23,12.85,R
,2236591,342,0,2336,-0.551,-0.161,1.046,-107.46,-71.19,17.85,R
,2236601,337,0,2069,-0.535,-0.131,1.039,-82.00,-59.94,21.94,R
,2236611,336,0,1641,-0.569,-0.082,1.023,-62.03,-47.04,28.40,R
,2236621,355,0,1936,-0.555,-0.042,0.971,-52.32,-34.57,36.00,R
,2236631,331,0,1971,-0.564,-0.033,0.967,-49.92,-26.86,40.00,R
,2236641,360,0,2109,-0.555,-0.001,1.016,-42.47,-15.10,40.98,R
,2236651,369,0,2132,-0.517,-0.010,0.991,-33.74,-5.60,37.83,R
,2236661,368,0,2032,-0.416,-0.079,1.052,-39.56,-0.17,36.09,R
,2236671,369,0,1892,-0.328,-0.074,0.979,-27.54,-14.26,-1.07,R
,2236681,368,0,1910,-0.424,-0.075,0.878,-43.86,-22.00,-18.23,R
,2236691,368,0,2310,-0.510,-0.040,0.921,-48.29,-31.10,-24.00,R
,2236701,357,0,2288,-0.522,-0.042,0.921,-51.10,-46.66,-30.41,R
,2236711,366,0,1909,-0.520,-0.032,0.922,-69.62,-62.18,-28.61,R
,2236721,363,0,2159,-0.552,-0.040,0.939,-80.67,-73.02,-24.26,R
,2236731,366,0,1936,-0.502,-0.077,0.903,-89.94,-76.61,-17.59,R
,2236741,361,0,2013,-0.478,-0.087,0.984,-81.39,-88.15,-16.46,R
,2236751,336,0,2083,-0.427,-0.120,0.978,-76.35,-93.02,-16.40,R
,2236761,368,0,2042,-0.422,-0.131,0.972,-69.16,-93.47,-17.07,R
,2236771,368,0,1558,-0.409,-0.131,0.996,-62.33,-89.62,-17.54,R
,2236781,368,0,1247,-0.424,-0.122,0.987,-57.40,-83.31,-16.73,R
,2236791,366,0,1685,-0.421,-0.117,1.004,-51.46,-74.14,-13.47,R
,2236801,364,0,1826,-0.387,-0.135,1.025,-39.78,-64.76,-11.01,R
,2236811,368,0,1943,-0.368,-0.119,1.000,-29.86,-55.83,-9.57,R
,2236821,338,0,2309,-0.336,-0.139,0.971,-22.38,-47.10,-9.48,R
,2236831,359,0,2338,-0.312,-0.151,0.925,-16.76,-32.17,-9.74,R
,2236841,382,0,2231,-0.393,-0.136,0.823,-24.14,-35.08,-9.83,R
,2236851,359,0,2352,-0.297,-0.121,0.878,-9.36,-26.76,-12.52,R
,2236861,365,0,1838,-0.384,-0.090,0.871,-12.46,-31.11,-12.84,R
,2236871,368,0,1755,-0.390,-0.080,0.853,-19.92,-24.73,-9.41,R
,2236881,366,0,1943,-0.393,-0.018,0.870,-26.17,-24.03,-4.48,R
,2236891,366,0,1797,-0.435,-0.030,0.875,-32.82,-27.97,-0.12,R
,2236901,364,0,1755,-0.447,-0.028,0.921,-33.66,-34.75,5.71,R
,2236911,368,0,1725,-0.473,-0.083,0.936,-38.95,-45.76,10.17,R
,2236921,362,0,1667,-0.367,-0.124,0.959,-48.69,-56.46,15.10,R
,2236931,370,0,1680,-0.338,-0.157,0.996,-36.56,-57.97,11.30,R
,2236941,363,0,1627,-0.317,-0.159,1.061,-13.86,-50.29,6.79,R
,2236951,355,0,1826,-0.295,-0.152,1.005,4.66,-43.27,0.21,R
,2236961,367,0,1758,-0.277,-0.117,0.964,7.91,-36.81,-7.67,R
,2236971,362,0,1776,-0.303,-0.081,0.969,1.76,-32.67,-12.57,R
,2236981,357,0,1680,-0.328,-0.080,0.963,-3.02,-36.73,-16.57,R
,2236991,339,0,1535,-0.333,-0.078,0.998,-5.62,-42.06,-16.00,R
,2237001,336,0,1535,-0.318,-0.079,0.950,-11.08,-48.20,-14.69,R
,2237011,233,0,1472,-0.332,-0.086,0.937,-12.38,-53.04,-14.60,R
,2237021,0,0,1487,-0.303,-0.082,0.926,-20.56,-55.86,-14.96,R
,2237031,0,0,1301,-0.314,-0.145,0.972,-17.48,-62.35,-12.75,R
,2237041,0,0,1349,-0.277,-0.151,0.937,-17.43,-61.59,-12.00,R
